rank,source_type,source,candidate_id,score,context_snippet,suggested_id,reason
643,pdf_page,MODULE 4_2_RCT_PSYCH_MECHANISMS#page=101,M4-Q22,0.184,"Au Yeung et al. (2014) Pain 155:1110–1117.
During the
Acquisition phase, 
the placebo
is always paired with 
the
Pain reduction
During the
Acquisition phase, the placebo
is paired with the
Pain reduction in 62% of trials
The placebo effect does not 
extinguish after partial 
reinforcement
Partial vs",,Context appears to be Module 4 topic; keep as M4.
644,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=1#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_1_img1.png,,0.000,,,
645,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=3#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_3_img1.png,,0.000,,,
646,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=3#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_3_img2.png,,0.000,,,
647,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=3#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_3_img3.png,,0.000,,,
648,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=7#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_7_img1.png,,0.000,,,
649,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=8#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_8_img1.png,,0.000,,,
650,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=8#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_8_img2.png,,0.000,,,
651,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=8#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_8_img3.png,,0.000,,,
652,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=9#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_9_img1.png,,0.000,,,
653,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=9#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_9_img2.png,,0.000,,,
654,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=10#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_10_img1.png,,0.000,,,
655,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=10#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_10_img2.png,,0.000,,,
656,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=11#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_11_img1.png,,0.000,,,
657,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=11#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_11_img2.png,,0.000,,,
658,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=11#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_11_img3.png,,0.000,,,
659,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=12#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_12_img1.png,,0.000,,,
660,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=12#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_12_img2.png,,0.000,,,
661,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=12#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_12_img3.png,,0.000,,,
662,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=12#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_12_img4.png,,0.000,,,
663,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=12#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_12_img5.png,,0.000,,,
664,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=13#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_13_img1.png,,0.000,,,
665,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=15#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_15_img1.png,,0.000,,,
666,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=15#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_15_img2.png,,0.000,,,
667,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=15#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_15_img3.png,,0.000,,,
668,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=15#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_15_img4.png,,0.000,,,
669,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=15#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_15_img5.png,,0.000,,,
670,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=15#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_15_img6.png,,0.000,,,
671,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=15#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_15_img7.png,,0.000,,,
672,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=15#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_15_img8.png,,0.000,,,
673,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=15#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_15_img9.png,,0.000,,,
674,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=16#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_16_img1.png,,0.000,,,
675,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=16#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_16_img2.png,,0.000,,,
676,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=16#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_16_img3.png,,0.000,,,
677,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=16#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_16_img4.png,,0.000,,,
678,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=16#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_16_img5.png,,0.000,,,
679,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=16#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_16_img6.png,,0.000,,,
680,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=16#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_16_img7.png,,0.000,,,
681,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=16#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_16_img8.png,,0.000,,,
682,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=16#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_16_img9.png,,0.000,,,
683,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img1.png,,0.000,,,
684,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img2.png,,0.000,,,
685,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img3.png,,0.000,,,
686,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img4.png,,0.000,,,
687,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img5.png,,0.000,,,
688,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img6.png,,0.000,,,
689,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img7.png,,0.000,,,
690,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img8.png,,0.000,,,
691,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img9.png,,0.000,,,
692,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img10.png,,0.000,,,
693,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img11.png,,0.000,,,
694,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img12.png,,0.000,,,
695,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img13.png,,0.000,,,
696,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=17#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_17_img14.png,,0.000,,,
697,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img1.png,,0.000,,,
698,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img2.png,,0.000,,,
699,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img3.png,,0.000,,,
700,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img4.png,,0.000,,,
701,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img5.png,,0.000,,,
702,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img6.png,,0.000,,,
703,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img7.png,,0.000,,,
704,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img8.png,,0.000,,,
705,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img9.png,,0.000,,,
706,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img10.png,,0.000,,,
707,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img11.png,,0.000,,,
708,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img12.png,,0.000,,,
709,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img13.png,,0.000,,,
710,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=18#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_18_img14.png,,0.000,,,
711,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img1.png,,0.000,,,
712,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img2.png,,0.000,,,
713,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img3.png,,0.000,,,
714,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img4.png,,0.000,,,
715,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img5.png,,0.000,,,
716,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img6.png,,0.000,,,
717,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img7.png,,0.000,,,
718,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img8.png,,0.000,,,
719,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img9.png,,0.000,,,
720,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img10.png,,0.000,,,
721,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img11.png,,0.000,,,
722,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img12.png,,0.000,,,
723,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=19#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_19_img13.png,,0.000,,,
724,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=21#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_21_img1.png,,0.000,,,
725,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=21#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_21_img2.png,,0.000,,,
726,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=23#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_23_img1.png,,0.000,,,
727,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=23#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_23_img2.png,,0.000,,,
728,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=23#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_23_img3.png,,0.000,,,
729,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=25#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_25_img1.png,,0.000,,,
730,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=25#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_25_img2.png,,0.000,,,
731,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=25#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_25_img3.png,,0.000,,,
732,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=26#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_26_img1.png,,0.000,,,
733,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=26#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_26_img2.png,,0.000,,,
734,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=26#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_26_img3.png,,0.000,,,
735,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=26#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_26_img4.png,,0.000,,,
736,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=26#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_26_img5.png,,0.000,,,
737,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=26#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_26_img6.png,,0.000,,,
738,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=39#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_39_img1.png,,0.000,,,
739,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=42#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_42_img1.png,,0.000,,,
740,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=42#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_42_img2.png,,0.000,,,
741,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=42#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_42_img3.png,,0.000,,,
742,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=43#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_43_img1.png,,0.000,,,
743,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=43#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_43_img2.png,,0.000,,,
744,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=43#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_43_img3.png,,0.000,,,
745,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=43#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_43_img4.png,,0.000,,,
746,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=44#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_44_img1.png,,0.000,,,
747,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=44#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_44_img2.png,,0.000,,,
748,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=44#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_44_img3.png,,0.000,,,
749,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=45#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_45_img1.png,,0.000,,,
750,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=45#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_45_img2.png,,0.000,,,
751,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=45#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_45_img3.png,,0.000,,,
752,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=46#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_46_img1.png,,0.000,,,
753,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=53#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_53_img1.png,,0.000,,,
754,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=53#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_53_img2.png,,0.000,,,
755,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=54#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_54_img1.png,,0.000,,,
756,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=55#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_55_img1.png,,0.000,,,
757,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=55#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_55_img2.png,,0.000,,,
758,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=55#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_55_img3.png,,0.000,,,
759,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=56#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_56_img1.png,,0.000,,,
760,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=56#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_56_img2.png,,0.000,,,
761,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=56#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_56_img3.png,,0.000,,,
762,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=56#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_56_img4.png,,0.000,,,
763,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=56#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_56_img5.png,,0.000,,,
764,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=57#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_57_img1.png,,0.000,,,
765,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=57#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_57_img2.png,,0.000,,,
766,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=58#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_58_img1.png,,0.000,,,
767,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=58#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_58_img2.png,,0.000,,,
768,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=59#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_59_img1.png,,0.000,,,
769,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=59#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_59_img2.png,,0.000,,,
770,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=60#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_60_img1.png,,0.000,,,
771,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=60#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_60_img2.png,,0.000,,,
772,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=61#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_61_img1.png,,0.000,,,
773,pdf_image,MODULE 1_1_6wdx.yFooMSpEweBG.file#page=61#docs\pdf_images\MODULE 1_1_6wdx.yFooMSpEweBG.file\page_61_img2.png,,0.000,,,
