pdf_file,page_number,image_file,xref,width,height,context_snippet
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,43,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_43_img1.png,206,581,244,"Role of  Orbitofrontal  cortex On this basis, the authors computed a variety of value-related variables, which were  then used to interpret the activity of neurons in the OFC. In particular, the analysis  showed that neu..."
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,44,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_44_img1.png,209,858,297,Blue circles indicate the behavioral choice  pattern (relative value in the upper left) Red symbols indicate the neuronal firing  rate. • Hollow red diamonds refer to trials in  which the animal chose juice A • Filled re...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,47,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_47_img1.png,216,1201,656,Role of Orbitofrontal cortex • Es. Choose car →brain must make separate comparisons and use the  results to make a decision • Lesion →deficits in comparing the values of disparate options →less  efficient with more optio...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,50,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_50_img1.png,42,818,718,Role of ventromedial cortex NAcc vmOFC →Structure  highly connected with  OFC Role: assign value to  different options  (similar to OFC) → chose reward →moral  judgement
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,51,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_51_img1.png,225,839,711,"P. Gage (1823–1860) • He lost a portion of his prefrontal  cortex • He survived but his behavior, his  decision-making process  dramatically changed.  • He became a very emotionally  unstable person.  • He got a lot of p..."
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,51,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_51_img2.png,226,289,400,"P. Gage (1823–1860) • He lost a portion of his prefrontal  cortex • He survived but his behavior, his  decision-making process  dramatically changed.  • He became a very emotionally  unstable person.  • He got a lot of p..."
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,51,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_51_img3.png,227,369,506,"P. Gage (1823–1860) • He lost a portion of his prefrontal  cortex • He survived but his behavior, his  decision-making process  dramatically changed.  • He became a very emotionally  unstable person.  • He got a lot of p..."
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,52,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_52_img1.png,230,202,280,How to study “lesions” CONTROL GROUPS Behavioral Tasks COMPARE RESULTS and EXPLAIN DIFFERENCES Healthy volunteers Patients with  different brain  lesions
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,52,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_52_img2.png,231,396,280,How to study “lesions” CONTROL GROUPS Behavioral Tasks COMPARE RESULTS and EXPLAIN DIFFERENCES Healthy volunteers Patients with  different brain  lesions
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,52,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_52_img3.png,232,396,280,How to study “lesions” CONTROL GROUPS Behavioral Tasks COMPARE RESULTS and EXPLAIN DIFFERENCES Healthy volunteers Patients with  different brain  lesions
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,52,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_52_img4.png,234,396,280,How to study “lesions” CONTROL GROUPS Behavioral Tasks COMPARE RESULTS and EXPLAIN DIFFERENCES Healthy volunteers Patients with  different brain  lesions
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,52,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_52_img5.png,236,396,280,How to study “lesions” CONTROL GROUPS Behavioral Tasks COMPARE RESULTS and EXPLAIN DIFFERENCES Healthy volunteers Patients with  different brain  lesions
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,52,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_52_img6.png,238,396,280,How to study “lesions” CONTROL GROUPS Behavioral Tasks COMPARE RESULTS and EXPLAIN DIFFERENCES Healthy volunteers Patients with  different brain  lesions
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,52,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_52_img7.png,240,396,280,How to study “lesions” CONTROL GROUPS Behavioral Tasks COMPARE RESULTS and EXPLAIN DIFFERENCES Healthy volunteers Patients with  different brain  lesions
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,52,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_52_img8.png,242,396,280,How to study “lesions” CONTROL GROUPS Behavioral Tasks COMPARE RESULTS and EXPLAIN DIFFERENCES Healthy volunteers Patients with  different brain  lesions
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,53,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_53_img1.png,231,396,280,Patients with vmPFC impairment Behavioral Tasks 1) VM patients develop severe impairments in personal and social decision making in spite of otherwise largely  preserved intellectual ability 2) After the onset of their p...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,53,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_53_img2.png,246,396,280,Patients with vmPFC impairment Behavioral Tasks 1) VM patients develop severe impairments in personal and social decision making in spite of otherwise largely  preserved intellectual ability 2) After the onset of their p...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,53,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_53_img3.png,248,396,280,Patients with vmPFC impairment Behavioral Tasks 1) VM patients develop severe impairments in personal and social decision making in spite of otherwise largely  preserved intellectual ability 2) After the onset of their p...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,53,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_53_img4.png,250,396,280,Patients with vmPFC impairment Behavioral Tasks 1) VM patients develop severe impairments in personal and social decision making in spite of otherwise largely  preserved intellectual ability 2) After the onset of their p...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,53,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_53_img5.png,252,396,280,Patients with vmPFC impairment Behavioral Tasks 1) VM patients develop severe impairments in personal and social decision making in spite of otherwise largely  preserved intellectual ability 2) After the onset of their p...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,54,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_54_img1.png,231,396,280,"Patients with vmPFC impairment • How to study the neural mechanisms underlying this behaviour? • STUDY stimulus-reward learning (Rolls et al.,  1994; Rolls, 2000) • In this paradigm, subjects obtained a reward ($) touchi..."
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,54,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_54_img2.png,256,564,465,"Patients with vmPFC impairment • How to study the neural mechanisms underlying this behaviour? • STUDY stimulus-reward learning (Rolls et al.,  1994; Rolls, 2000) • In this paradigm, subjects obtained a reward ($) touchi..."
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,54,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_54_img3.png,258,1121,526,"Patients with vmPFC impairment • How to study the neural mechanisms underlying this behaviour? • STUDY stimulus-reward learning (Rolls et al.,  1994; Rolls, 2000) • In this paradigm, subjects obtained a reward ($) touchi..."
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,55,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_55_img1.png,231,396,280,"• After different pairings (stimulus-reward) • The reward contingencies were reversed Patients with vmPFC impairment Rolls et al.,  1994; Rolls, 2000"
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,56,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_56_img1.png,231,396,280,"• Patients with orbitofrontal cortex impairment were unsuccessful in  making the shift in behaviour, although they were able to report that  the contingencies had changed. • Conclusion: orbitofrontal cortex is critical f..."
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,57,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_57_img1.png,231,396,280,• In order to detect and measure in the lab the decision-making impairment of  VM lesion patients →it has been developed a GAMBLING TASK (IOWA  GAMBLING TASK) which resembles the decisions made in real life in terms of  ...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,57,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_57_img2.png,268,505,292,• In order to detect and measure in the lab the decision-making impairment of  VM lesion patients →it has been developed a GAMBLING TASK (IOWA  GAMBLING TASK) which resembles the decisions made in real life in terms of  ...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,58,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_58_img1.png,231,396,280,Chose a card from one of the 4 decks: 1) From decks A and B →choosing a card is followed by a high gain (+100 $ per trial) of  money BUT… the selection of a card is followed by a high penalty at unpredictable points 2) F...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,58,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_58_img2.png,268,505,292,Chose a card from one of the 4 decks: 1) From decks A and B →choosing a card is followed by a high gain (+100 $ per trial) of  money BUT… the selection of a card is followed by a high penalty at unpredictable points 2) F...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,59,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_59_img1.png,273,1501,501,- 1 2 5 0 - 1 2 5 0 - 1 2 5 0 - 1 2 5 0 +4000 - 5000 →-1000 +2000 - 1000 →1000
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,60,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_60_img1.png,231,396,280,"After sampling and encountering losses in each  deck, normal subjects: 1) begin to AVOID the  disadvantageous decks 2) produce anticipatory skin conductance  responses before selecting A and B By contrast, VM patients co..."
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,60,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_60_img2.png,268,505,292,"After sampling and encountering losses in each  deck, normal subjects: 1) begin to AVOID the  disadvantageous decks 2) produce anticipatory skin conductance  responses before selecting A and B By contrast, VM patients co..."
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,61,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_61_img1.png,278,1055,400,
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,61,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_61_img2.png,268,505,292,
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,62,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_62_img1.png,268,505,292,
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,62,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_62_img2.png,281,536,404,
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,63,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_63_img1.png,284,1301,316,Patients with vmPFC impairment Experimental questions: 1) Why do VM lesion patients fail to avoid the disadvantageous decks? 2) Can performance on the gambling task be normalized in VM  patients if adverse future consequ...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,63,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_63_img2.png,231,396,280,Patients with vmPFC impairment Experimental questions: 1) Why do VM lesion patients fail to avoid the disadvantageous decks? 2) Can performance on the gambling task be normalized in VM  patients if adverse future consequ...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,64,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_64_img1.png,231,396,280,Patients with vmPFC impairment Experimental questions: 1) Why do VM lesion patients fail to avoid the disadvantageous decks? Possibility 1:  HYPERSENSIBILITY to  REWARD  • The prospect of a large  immediate gain  outweig...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,65,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_65_img1.png,231,396,280,Patients with vmPFC impairment Variant of the original gambling task in which the order of reward and punishment  has been reversed (punishment immediate and reward delayed): 1) From decks E and G →choosing a card is fol...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,65,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_65_img2.png,292,505,292,Patients with vmPFC impairment Variant of the original gambling task in which the order of reward and punishment  has been reversed (punishment immediate and reward delayed): 1) From decks E and G →choosing a card is fol...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,66,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_66_img1.png,295,1519,530,- 4000 + 5000 →1000 - 2000 + 1000 →- 1000
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,67,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_67_img1.png,231,396,280,Patients with vmPFC impairment A B: Disadvantageous C D: Advantageous E G: Advantageous F H: Disadvantageous RAW CHOSES  SCORES patients controls
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,67,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_67_img2.png,298,873,552,Patients with vmPFC impairment A B: Disadvantageous C D: Advantageous E G: Advantageous F H: Disadvantageous RAW CHOSES  SCORES patients controls
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,67,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_67_img3.png,300,212,159,Patients with vmPFC impairment A B: Disadvantageous C D: Advantageous E G: Advantageous F H: Disadvantageous RAW CHOSES  SCORES patients controls
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,68,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_68_img1.png,284,1301,316,Patients with vmPFC impairment Experimental questions: 1) Why do VM lesion patients fail to avoid the disadvantageous decks? 2) Can performance on the gambling task be normalized in VM  patients if adverse future consequ...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,68,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_68_img2.png,231,396,280,Patients with vmPFC impairment Experimental questions: 1) Why do VM lesion patients fail to avoid the disadvantageous decks? 2) Can performance on the gambling task be normalized in VM  patients if adverse future consequ...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,69,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_69_img1.png,231,396,280,Patients with vmPFC impairment Variant with: 1) Decrease in delay for future  rewards (variant EFGH) 2) Increase in delay for future  punishments (variant ABCD) RAW CHOSES  SCORES patients controls
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,69,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_69_img2.png,305,320,193,Patients with vmPFC impairment Variant with: 1) Decrease in delay for future  rewards (variant EFGH) 2) Increase in delay for future  punishments (variant ABCD) RAW CHOSES  SCORES patients controls
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,69,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_69_img3.png,306,1133,802,Patients with vmPFC impairment Variant with: 1) Decrease in delay for future  rewards (variant EFGH) 2) Increase in delay for future  punishments (variant ABCD) RAW CHOSES  SCORES patients controls
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,70,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_70_img1.png,231,396,280,Patients with vmPFC impairment Possibility 1:  HYPERSENSIBILITY to  REWARD  • The prospect of a large  immediate gain  outweighs any prospect  of future loss Possibility 2: INSENSITIVITY  to PUNISHMENT  • The prospect of...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,71,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_71_img1.png,231,396,280,Patients with vmPFC impairment
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,71,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_71_img2.png,311,1120,591,Patients with vmPFC impairment
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,72,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_72_img1.png,231,396,280,Patients with vmPFC impairment Experimental questions: 1. The aim of the current study is to understand the causal role of the  ventromedial prefrontal cortex (VMPC) for such moral judgments  that rely on assessments of ...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,72,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_72_img2.png,314,1120,244,Patients with vmPFC impairment Experimental questions: 1. The aim of the current study is to understand the causal role of the  ventromedial prefrontal cortex (VMPC) for such moral judgments  that rely on assessments of ...
MODULE 1_3_cp9q.vZHFBn9oMUZP.file.pdf,73,docs\pdf_images\MODULE 1_3_cp9q.vZHFBn9oMUZP.file\page_73_img1.png,231,396,280,"Patients with vmPFC impairment When we attempt to understand and evaluate other people's actions, we often draw  inferences about their beliefs and intentions: Typically, these beliefs and intentions match the action's o..."
